disease,county,year,count
Diphtheria,Santa Cruz,2017,0
Diphtheria,Santa Cruz,2018,0
Diphtheria,Shasta,2001,0
Diphtheria,Shasta,2002,0
Diphtheria,Shasta,2003,0
Diphtheria,Shasta,2004,0
Diphtheria,Shasta,2005,0
Diphtheria,Shasta,2006,0
Diphtheria,Shasta,2007,0
Diphtheria,Shasta,2008,0
Diphtheria,Shasta,2009,0
Diphtheria,Shasta,2010,0
Diphtheria,Shasta,2011,0
Diphtheria,Shasta,2012,0
Diphtheria,Shasta,2013,0
Diphtheria,Shasta,2014,0
Diphtheria,Shasta,2015,0
Diphtheria,Shasta,2016,0
Diphtheria,Shasta,2017,0
Diphtheria,Shasta,2018,0
Diphtheria,Sierra,2001,0
Diphtheria,Sierra,2002,0
Diphtheria,Sierra,2003,0
Diphtheria,Sierra,2004,0
Diphtheria,Sierra,2005,0
Diphtheria,Sierra,2006,0
Diphtheria,Sierra,2007,0
Diphtheria,Sierra,2008,0
Diphtheria,Sierra,2009,0
Diphtheria,Sierra,2010,0
Diphtheria,Sierra,2011,0
Diphtheria,Sierra,2012,0
Diphtheria,Sierra,2013,0
Diphtheria,Sierra,2014,0
Diphtheria,Sierra,2015,0
Diphtheria,Sierra,2016,0
Diphtheria,Sierra,2017,0
Diphtheria,Sierra,2018,0
Diphtheria,Siskiyou,2001,0
Diphtheria,Siskiyou,2002,0
Diphtheria,Siskiyou,2003,0
Diphtheria,Siskiyou,2004,0
Diphtheria,Siskiyou,2005,0
Diphtheria,Siskiyou,2006,0
Diphtheria,Siskiyou,2007,0
Diphtheria,Siskiyou,2008,0
Diphtheria,Siskiyou,2009,0
Diphtheria,Siskiyou,2010,0
Diphtheria,Siskiyou,2011,0
Diphtheria,Siskiyou,2012,0
Diphtheria,Siskiyou,2013,0
Diphtheria,Siskiyou,2014,0
Diphtheria,Siskiyou,2015,0
Diphtheria,Siskiyou,2016,0
Diphtheria,Siskiyou,2017,0
Diphtheria,Siskiyou,2018,0
Diphtheria,Solano,2001,0
Diphtheria,Solano,2002,0
Diphtheria,Solano,2003,0
Diphtheria,Solano,2004,0
Diphtheria,Solano,2005,0
Diphtheria,Solano,2006,0
Diphtheria,Solano,2007,0
Diphtheria,Solano,2008,0
Diphtheria,Solano,2009,0
Diphtheria,Solano,2010,0
Diphtheria,Solano,2011,0
Diphtheria,Solano,2012,0
Diphtheria,Solano,2013,0
Diphtheria,Solano,2014,0
Diphtheria,Solano,2015,0
Diphtheria,Solano,2016,0
Diphtheria,Solano,2017,0
Diphtheria,Solano,2018,0
Diphtheria,Sonoma,2001,0
Diphtheria,Sonoma,2002,0
Diphtheria,Sonoma,2003,0
Diphtheria,Sonoma,2004,0
Diphtheria,Sonoma,2005,0
Diphtheria,Sonoma,2006,0
Diphtheria,Sonoma,2007,0
Diphtheria,Sonoma,2008,0
Diphtheria,Sonoma,2009,0
Diphtheria,Sonoma,2010,0
Diphtheria,Sonoma,2011,0
Diphtheria,Sonoma,2012,0
Diphtheria,Sonoma,2013,0
Diphtheria,Sonoma,2014,0
Diphtheria,Sonoma,2015,0
Diphtheria,Sonoma,2016,0
Diphtheria,Sonoma,2017,0
Diphtheria,Sonoma,2018,0
Diphtheria,Stanislaus,2001,0
Diphtheria,Stanislaus,2002,0
Diphtheria,Stanislaus,2003,0
Diphtheria,Stanislaus,2004,0
Diphtheria,Stanislaus,2005,0
Diphtheria,Stanislaus,2006,0
Diphtheria,Stanislaus,2007,0
Diphtheria,Stanislaus,2008,0
Diphtheria,Stanislaus,2009,0
Diphtheria,Stanislaus,2010,0
Diphtheria,Stanislaus,2011,0
Diphtheria,Stanislaus,2012,0
Diphtheria,Stanislaus,2013,0
Diphtheria,Stanislaus,2014,0
Diphtheria,Stanislaus,2015,0
Diphtheria,Stanislaus,2016,0
Diphtheria,Stanislaus,2017,0
Diphtheria,Stanislaus,2018,0
Diphtheria,Sutter,2001,0
Diphtheria,Sutter,2002,0
Diphtheria,Sutter,2003,0
Diphtheria,Sutter,2004,0
Diphtheria,Sutter,2005,0
Diphtheria,Sutter,2006,0
Diphtheria,Sutter,2007,0
Diphtheria,Sutter,2008,0
Diphtheria,Sutter,2009,0
Diphtheria,Sutter,2010,0
Diphtheria,Sutter,2011,0
Diphtheria,Sutter,2012,0
Diphtheria,Sutter,2013,0
Diphtheria,Sutter,2014,0
Diphtheria,Sutter,2015,0
Diphtheria,Sutter,2016,0
Diphtheria,Sutter,2017,0
Diphtheria,Sutter,2018,0
Diphtheria,Tehama,2001,0
Diphtheria,Tehama,2002,0
Diphtheria,Tehama,2003,0
Diphtheria,Tehama,2004,0
Diphtheria,Tehama,2005,0
Diphtheria,Tehama,2006,0
Diphtheria,Tehama,2007,0
Diphtheria,Tehama,2008,0
Diphtheria,Tehama,2009,0
Diphtheria,Tehama,2010,0
Diphtheria,Tehama,2011,0
Diphtheria,Tehama,2012,0
Diphtheria,Tehama,2013,0
Diphtheria,Tehama,2014,0
Diphtheria,Tehama,2015,0
Diphtheria,Tehama,2016,0
Diphtheria,Tehama,2017,0
Diphtheria,Tehama,2018,0
Diphtheria,Trinity,2001,0
Diphtheria,Trinity,2002,0
Diphtheria,Trinity,2003,0
Diphtheria,Trinity,2004,0
Diphtheria,Trinity,2005,0
Diphtheria,Trinity,2006,0
Diphtheria,Trinity,2007,0
Diphtheria,Trinity,2008,0
Diphtheria,Trinity,2009,0
Diphtheria,Trinity,2010,0
Diphtheria,Trinity,2011,0
Diphtheria,Trinity,2012,0
Diphtheria,Trinity,2013,0
Diphtheria,Trinity,2014,0
Diphtheria,Trinity,2015,0
Diphtheria,Trinity,2016,0
Diphtheria,Trinity,2017,0
Diphtheria,Trinity,2018,0
Diphtheria,Tulare,2001,0
Diphtheria,Tulare,2002,0
Diphtheria,Tulare,2003,0
Diphtheria,Tulare,2004,0
Diphtheria,Tulare,2005,0
Diphtheria,Tulare,2006,0
Diphtheria,Tulare,2007,0
Diphtheria,Tulare,2008,0
Diphtheria,Tulare,2009,0
Diphtheria,Tulare,2010,0
Diphtheria,Tulare,2011,0
Diphtheria,Tulare,2012,0
Diphtheria,Tulare,2013,0
Diphtheria,Tulare,2014,0
Diphtheria,Tulare,2015,0
Diphtheria,Tulare,2016,0
Diphtheria,Tulare,2017,0
Diphtheria,Tulare,2018,0
Diphtheria,Tuolumne,2001,0
Diphtheria,Tuolumne,2002,0
Diphtheria,Tuolumne,2003,0
Diphtheria,Tuolumne,2004,0
Diphtheria,Tuolumne,2005,0
Diphtheria,Tuolumne,2006,0
Diphtheria,Tuolumne,2007,0
Diphtheria,Tuolumne,2008,0
Diphtheria,Tuolumne,2009,0
Diphtheria,Tuolumne,2010,0
Diphtheria,Tuolumne,2011,0
Diphtheria,Tuolumne,2012,0
Diphtheria,Tuolumne,2013,0
Diphtheria,Tuolumne,2014,0
Diphtheria,Tuolumne,2015,0
Diphtheria,Tuolumne,2016,0
Diphtheria,Tuolumne,2017,0
Diphtheria,Tuolumne,2018,0
Diphtheria,Ventura,2001,0
Diphtheria,Ventura,2002,1
Diphtheria,Ventura,2003,0
Diphtheria,Ventura,2004,0
Diphtheria,Ventura,2005,0
Diphtheria,Ventura,2006,0
Diphtheria,Ventura,2007,0
Diphtheria,Ventura,2008,0
Diphtheria,Ventura,2009,0
Diphtheria,Ventura,2010,0
Diphtheria,Ventura,2011,0
Diphtheria,Ventura,2012,0
Diphtheria,Ventura,2013,0
Diphtheria,Ventura,2014,0
Diphtheria,Ventura,2015,0
Diphtheria,Ventura,2016,0
Diphtheria,Ventura,2017,0
Diphtheria,Ventura,2018,0
Diphtheria,Yolo,2001,0
Diphtheria,Yolo,2002,0
Diphtheria,Yolo,2003,0
Diphtheria,Yolo,2004,0
Diphtheria,Yolo,2005,0
Diphtheria,Yolo,2006,0
Diphtheria,Yolo,2007,0
Diphtheria,Yolo,2008,0
Diphtheria,Yolo,2009,0
Diphtheria,Yolo,2010,0
Diphtheria,Yolo,2011,0
Diphtheria,Yolo,2012,0
Diphtheria,Yolo,2013,0
Diphtheria,Yolo,2014,0
Diphtheria,Yolo,2015,0
Diphtheria,Yolo,2016,0
Diphtheria,Yolo,2017,0
Diphtheria,Yolo,2018,0
Diphtheria,Yuba,2001,0
Diphtheria,Yuba,2002,0
Diphtheria,Yuba,2003,0
Diphtheria,Yuba,2004,0
Diphtheria,Yuba,2005,0
Diphtheria,Yuba,2006,0
Diphtheria,Yuba,2007,0
Diphtheria,Yuba,2008,0
Diphtheria,Yuba,2009,0
Diphtheria,Yuba,2010,0
Diphtheria,Yuba,2011,0
Diphtheria,Yuba,2012,0
Diphtheria,Yuba,2013,0
Diphtheria,Yuba,2014,0
Diphtheria,Yuba,2015,0
Diphtheria,Yuba,2016,0
Diphtheria,Yuba,2017,0
Diphtheria,Yuba,2018,0
Hepatitis A,Alameda,2011,6
Hepatitis A,Alameda,2012,3
Hepatitis A,Alameda,2013,7
Hepatitis A,Alameda,2014,9
Hepatitis A,Alameda,2015,6
Hepatitis A,Alameda,2016,9
Hepatitis A,Alameda,2017,15
Hepatitis A,Alameda,2018,11
Hepatitis A,Alpine,2011,0
Hepatitis A,Alpine,2012,0
Hepatitis A,Alpine,2013,0
Hepatitis A,Alpine,2014,0
Hepatitis A,Alpine,2015,0
Hepatitis A,Alpine,2016,0
Hepatitis A,Alpine,2017,0
Hepatitis A,Alpine,2018,0
Hepatitis A,Amador,2011,0
Hepatitis A,Amador,2012,0
Hepatitis A,Amador,2013,0
Hepatitis A,Amador,2014,0
Hepatitis A,Amador,2015,0
Hepatitis A,Amador,2016,0
Hepatitis A,Amador,2017,0
Hepatitis A,Amador,2018,0
Hepatitis A,Butte,2011,1
Hepatitis A,Butte,2012,0
Hepatitis A,Butte,2013,0
Hepatitis A,Butte,2014,2
Hepatitis A,Butte,2015,1
Hepatitis A,Butte,2016,2
Hepatitis A,Butte,2017,1
Hepatitis A,Butte,2018,0
Hepatitis A,Calaveras,2011,0
Hepatitis A,Calaveras,2012,0
Hepatitis A,Calaveras,2013,0
Hepatitis A,Calaveras,2014,0
Hepatitis A,Calaveras,2015,1
Hepatitis A,Calaveras,2016,1
Hepatitis A,Calaveras,2017,0
Hepatitis A,Calaveras,2018,0
Hepatitis A,California,2011,161
Hepatitis A,California,2012,210
Hepatitis A,California,2013,254
Hepatitis A,California,2014,146
Hepatitis A,California,2015,181
Hepatitis A,California,2016,233
Hepatitis A,California,2017,952
Hepatitis A,California,2018,188
Hepatitis A,Colusa,2011,0
Hepatitis A,Colusa,2012,0
Hepatitis A,Colusa,2013,1
Hepatitis A,Colusa,2014,0
Hepatitis A,Colusa,2015,0
Hepatitis A,Colusa,2016,0
Hepatitis A,Colusa,2017,0
Hepatitis A,Colusa,2018,0
Hepatitis A,Contra Costa,2011,2
Hepatitis A,Contra Costa,2012,5
Hepatitis A,Contra Costa,2013,10
Hepatitis A,Contra Costa,2014,3
Hepatitis A,Contra Costa,2015,6
Hepatitis A,Contra Costa,2016,6
Hepatitis A,Contra Costa,2017,7
Hepatitis A,Contra Costa,2018,6
Hepatitis A,Del Norte,2011,0
Hepatitis A,Del Norte,2012,0
Hepatitis A,Del Norte,2013,0
Hepatitis A,Del Norte,2014,0
Hepatitis A,Del Norte,2015,1
Hepatitis A,Del Norte,2016,0
Hepatitis A,Del Norte,2017,0
Hepatitis A,Del Norte,2018,0
Hepatitis A,El Dorado,2011,0
Hepatitis A,El Dorado,2012,1
Hepatitis A,El Dorado,2013,5
Hepatitis A,El Dorado,2014,0
Hepatitis A,El Dorado,2015,1
Hepatitis A,El Dorado,2016,1
Hepatitis A,El Dorado,2017,1
Hepatitis A,El Dorado,2018,0
Hepatitis A,Fresno,2011,1
Hepatitis A,Fresno,2012,3
Hepatitis A,Fresno,2013,3
Hepatitis A,Fresno,2014,0
Hepatitis A,Fresno,2015,0
Hepatitis A,Fresno,2016,10
Hepatitis A,Fresno,2017,10
Hepatitis A,Fresno,2018,2
Hepatitis A,Glenn,2011,0
Hepatitis A,Glenn,2012,0
Hepatitis A,Glenn,2013,0
Hepatitis A,Glenn,2014,0
Hepatitis A,Glenn,2015,0
Hepatitis A,Glenn,2016,0
Hepatitis A,Glenn,2017,0
Hepatitis A,Glenn,2018,1
Hepatitis A,Humboldt,2011,0
Hepatitis A,Humboldt,2012,1
Hepatitis A,Humboldt,2013,3
Hepatitis A,Humboldt,2014,1
Hepatitis A,Humboldt,2015,1
Hepatitis A,Humboldt,2016,1
Hepatitis A,Humboldt,2017,2
Hepatitis A,Humboldt,2018,1
Hepatitis A,Imperial,2011,2
Hepatitis A,Imperial,2012,5
Hepatitis A,Imperial,2013,0
Hepatitis A,Imperial,2014,0
Hepatitis A,Imperial,2015,1
Hepatitis A,Imperial,2016,3
Hepatitis A,Imperial,2017,1
Hepatitis A,Imperial,2018,0
Hepatitis A,Inyo,2011,0
Hepatitis A,Inyo,2012,0
Hepatitis A,Inyo,2013,0
Hepatitis A,Inyo,2014,0
Hepatitis A,Inyo,2015,0
Hepatitis A,Inyo,2016,0
Hepatitis A,Inyo,2017,0
Hepatitis A,Inyo,2018,0
Hepatitis A,Kern,2011,6
Hepatitis A,Kern,2012,5
Hepatitis A,Kern,2013,4
Hepatitis A,Kern,2014,3
Hepatitis A,Kern,2015,5
Hepatitis A,Kern,2016,0
Hepatitis A,Kern,2017,0
Hepatitis A,Kern,2018,2
Hepatitis A,Kings,2011,0
Hepatitis A,Kings,2012,1
Hepatitis A,Kings,2013,0
Hepatitis A,Kings,2014,0
Hepatitis A,Kings,2015,1
Hepatitis A,Kings,2016,0
Hepatitis A,Kings,2017,0
Hepatitis A,Kings,2018,2
Hepatitis A,Lake,2011,0
Hepatitis A,Lake,2012,1
Hepatitis A,Lake,2013,1
Hepatitis A,Lake,2014,1
Hepatitis A,Lake,2015,1
Hepatitis A,Lake,2016,1
Hepatitis A,Lake,2017,0
Hepatitis A,Lake,2018,1
Hepatitis A,Lassen,2011,0
Hepatitis A,Lassen,2012,0
Hepatitis A,Lassen,2013,0
Hepatitis A,Lassen,2014,0
Hepatitis A,Lassen,2015,0
Hepatitis A,Lassen,2016,0
Hepatitis A,Lassen,2017,0
Hepatitis A,Lassen,2018,0
Hepatitis A,Los Angeles,2011,44
Hepatitis A,Los Angeles,2012,48
Hepatitis A,Los Angeles,2013,66
Hepatitis A,Los Angeles,2014,50
Hepatitis A,Los Angeles,2015,37
Hepatitis A,Los Angeles,2016,72
Hepatitis A,Los Angeles,2017,89
Hepatitis A,Los Angeles,2018,41
Hepatitis A,Madera,2011,0
Hepatitis A,Madera,2012,0
Hepatitis A,Madera,2013,1
Hepatitis A,Madera,2014,0
Hepatitis A,Madera,2015,1
Hepatitis A,Madera,2016,0
Hepatitis A,Madera,2017,0
Hepatitis A,Madera,2018,0
Hepatitis A,Marin,2011,2
Hepatitis A,Marin,2012,1
Hepatitis A,Marin,2013,0
Hepatitis A,Marin,2014,1
Hepatitis A,Marin,2015,1
Hepatitis A,Marin,2016,0
Hepatitis A,Marin,2017,8
Hepatitis A,Marin,2018,3
Hepatitis A,Mariposa,2011,0
Hepatitis A,Mariposa,2012,0
Hepatitis A,Mariposa,2013,1
Hepatitis A,Mariposa,2014,0
Hepatitis A,Mariposa,2015,0
Hepatitis A,Mariposa,2016,0
Hepatitis A,Mariposa,2017,0
Hepatitis A,Mariposa,2018,0
Hepatitis A,Mendocino,2011,1
Hepatitis A,Mendocino,2012,0
Hepatitis A,Mendocino,2013,2
Hepatitis A,Mendocino,2014,0
Hepatitis A,Mendocino,2015,0
Hepatitis A,Mendocino,2016,0
Hepatitis A,Mendocino,2017,2
Hepatitis A,Mendocino,2018,2
Hepatitis A,Merced,2011,1
Hepatitis A,Merced,2012,2
Hepatitis A,Merced,2013,0
Hepatitis A,Merced,2014,0
Hepatitis A,Merced,2015,0
Hepatitis A,Merced,2016,1
Hepatitis A,Merced,2017,0
Hepatitis A,Merced,2018,0
Hepatitis A,Modoc,2011,0
Hepatitis A,Modoc,2012,0
Hepatitis A,Modoc,2013,1
Hepatitis A,Modoc,2014,0
Hepatitis A,Modoc,2015,0
Hepatitis A,Modoc,2016,0
Hepatitis A,Modoc,2017,0
Hepatitis A,Modoc,2018,0
Hepatitis A,Mono,2011,0
Hepatitis A,Mono,2012,0
Hepatitis A,Mono,2013,0
Hepatitis A,Mono,2014,1
Hepatitis A,Mono,2015,0
Hepatitis A,Mono,2016,1
Hepatitis A,Mono,2017,0
Hepatitis A,Mono,2018,0
Hepatitis A,Monterey,2011,2
Hepatitis A,Monterey,2012,0
Hepatitis A,Monterey,2013,2
Hepatitis A,Monterey,2014,0
Hepatitis A,Monterey,2015,1
Hepatitis A,Monterey,2016,0
Hepatitis A,Monterey,2017,11
Hepatitis A,Monterey,2018,7
Hepatitis A,Napa,2011,0
Hepatitis A,Napa,2012,0
Hepatitis A,Napa,2013,0
Hepatitis A,Napa,2014,0
Hepatitis A,Napa,2015,9
Hepatitis A,Napa,2016,0
Hepatitis A,Napa,2017,2
Hepatitis A,Napa,2018,1
Hepatitis A,Nevada,2011,0
Hepatitis A,Nevada,2012,1
Hepatitis A,Nevada,2013,2
Hepatitis A,Nevada,2014,1
Hepatitis A,Nevada,2015,0
Hepatitis A,Nevada,2016,0
Hepatitis A,Nevada,2017,0
Hepatitis A,Nevada,2018,1
Hepatitis A,Orange,2011,16
Hepatitis A,Orange,2012,25
Hepatitis A,Orange,2013,24
Hepatitis A,Orange,2014,14
Hepatitis A,Orange,2015,17
Hepatitis A,Orange,2016,26
Hepatitis A,Orange,2017,19
Hepatitis A,Orange,2018,11
Hepatitis A,Placer,2011,0
Hepatitis A,Placer,2012,1
Hepatitis A,Placer,2013,0
Hepatitis A,Placer,2014,0
Hepatitis A,Placer,2015,3
Hepatitis A,Placer,2016,2
Hepatitis A,Placer,2017,1
Hepatitis A,Placer,2018,1
Hepatitis A,Plumas,2011,0
Hepatitis A,Plumas,2012,0
Hepatitis A,Plumas,2013,0
Hepatitis A,Plumas,2014,0
Hepatitis A,Plumas,2015,0
Hepatitis A,Plumas,2016,0
Hepatitis A,Plumas,2017,0
Hepatitis A,Plumas,2018,0
Hepatitis A,Riverside,2011,4
Hepatitis A,Riverside,2012,10
Hepatitis A,Riverside,2013,9
Hepatitis A,Riverside,2014,7
Hepatitis A,Riverside,2015,13
Hepatitis A,Riverside,2016,9
Hepatitis A,Riverside,2017,17
Hepatitis A,Riverside,2018,5
Hepatitis A,Sacramento,2011,4
Hepatitis A,Sacramento,2012,7
Hepatitis A,Sacramento,2013,4
Hepatitis A,Sacramento,2014,3
Hepatitis A,Sacramento,2015,3
Hepatitis A,Sacramento,2016,12
Hepatitis A,Sacramento,2017,10
Hepatitis A,Sacramento,2018,13
Hepatitis A,San Benito,2011,0
Hepatitis A,San Benito,2012,0
Hepatitis A,San Benito,2013,0
Hepatitis A,San Benito,2014,0
Hepatitis A,San Benito,2015,0
Hepatitis A,San Benito,2016,0
Hepatitis A,San Benito,2017,1
Hepatitis A,San Benito,2018,0
Hepatitis A,San Bernardino,2011,8
Hepatitis A,San Bernardino,2012,5
Hepatitis A,San Bernardino,2013,10
Hepatitis A,San Bernardino,2014,2
Hepatitis A,San Bernardino,2015,4
Hepatitis A,San Bernardino,2016,5
Hepatitis A,San Bernardino,2017,12
Hepatitis A,San Bernardino,2018,3
Hepatitis A,San Diego,2011,12
Hepatitis A,San Diego,2012,38
Hepatitis A,San Diego,2013,40
Hepatitis A,San Diego,2014,14
Hepatitis A,San Diego,2015,22
Hepatitis A,San Diego,2016,26
Hepatitis A,San Diego,2017,585
Hepatitis A,San Diego,2018,35
Hepatitis A,San Francisco,2011,5
Hepatitis A,San Francisco,2012,5
Hepatitis A,San Francisco,2013,4
Hepatitis A,San Francisco,2014,6
Hepatitis A,San Francisco,2015,5
Hepatitis A,San Francisco,2016,3
Hepatitis A,San Francisco,2017,20
Hepatitis A,San Francisco,2018,4
Hepatitis A,San Joaquin,2011,4
Hepatitis A,San Joaquin,2012,4
Hepatitis A,San Joaquin,2013,3
Hepatitis A,San Joaquin,2014,2
Hepatitis A,San Joaquin,2015,7
Hepatitis A,San Joaquin,2016,3
Hepatitis A,San Joaquin,2017,1
Hepatitis A,San Joaquin,2018,0
Hepatitis A,San Luis Obispo,2011,0
Hepatitis A,San Luis Obispo,2012,4
Hepatitis A,San Luis Obispo,2013,2
Hepatitis A,San Luis Obispo,2014,0
Hepatitis A,San Luis Obispo,2015,0
Hepatitis A,San Luis Obispo,2016,2
Hepatitis A,San Luis Obispo,2017,1
Hepatitis A,San Luis Obispo,2018,1
Hepatitis A,San Mateo,2011,8
Hepatitis A,San Mateo,2012,1
Hepatitis A,San Mateo,2013,9
Hepatitis A,San Mateo,2014,1
Hepatitis A,San Mateo,2015,2
Hepatitis A,San Mateo,2016,2
Hepatitis A,San Mateo,2017,3
Hepatitis A,San Mateo,2018,4
Hepatitis A,Santa Barbara,2011,1
Hepatitis A,Santa Barbara,2012,1
Hepatitis A,Santa Barbara,2013,1
Hepatitis A,Santa Barbara,2014,2
Hepatitis A,Santa Barbara,2015,2
Hepatitis A,Santa Barbara,2016,1
Hepatitis A,Santa Barbara,2017,3
Hepatitis A,Santa Barbara,2018,2
Hepatitis A,Santa Clara,2011,12
Hepatitis A,Santa Clara,2012,9
Hepatitis A,Santa Clara,2013,7
Hepatitis A,Santa Clara,2014,10
Hepatitis A,Santa Clara,2015,6
Hepatitis A,Santa Clara,2016,8
Hepatitis A,Santa Clara,2017,20
Hepatitis A,Santa Clara,2018,13
Hepatitis A,Santa Cruz,2011,3
Hepatitis A,Santa Cruz,2012,2
Hepatitis A,Santa Cruz,2013,7
Hepatitis A,Santa Cruz,2014,3
Hepatitis A,Santa Cruz,2015,0
Hepatitis A,Santa Cruz,2016,1
Hepatitis A,Santa Cruz,2017,77
Hepatitis A,Santa Cruz,2018,0
Hepatitis A,Shasta,2011,1
Hepatitis A,Shasta,2012,0
Hepatitis A,Shasta,2013,3
Hepatitis A,Shasta,2014,2
Hepatitis A,Shasta,2015,0
Hepatitis A,Shasta,2016,1
Hepatitis A,Shasta,2017,1
Hepatitis A,Shasta,2018,0
Hepatitis A,Sierra,2011,0
Hepatitis A,Sierra,2012,0
Hepatitis A,Sierra,2013,0
Hepatitis A,Sierra,2014,0
Hepatitis A,Sierra,2015,0
Hepatitis A,Sierra,2016,0
Hepatitis A,Sierra,2017,0
Hepatitis A,Sierra,2018,0
Hepatitis A,Siskiyou,2011,1
Hepatitis A,Siskiyou,2012,1
Hepatitis A,Siskiyou,2013,1
Hepatitis A,Siskiyou,2014,0
Hepatitis A,Siskiyou,2015,0
Hepatitis A,Siskiyou,2016,1
Hepatitis A,Siskiyou,2017,4
Hepatitis A,Siskiyou,2018,1
Hepatitis A,Solano,2011,2
Hepatitis A,Solano,2012,2
Hepatitis A,Solano,2013,3
Hepatitis A,Solano,2014,0
Hepatitis A,Solano,2015,1
Hepatitis A,Solano,2016,5
Hepatitis A,Solano,2017,4
Hepatitis A,Solano,2018,2
Hepatitis A,Sonoma,2011,1
Hepatitis A,Sonoma,2012,2
Hepatitis A,Sonoma,2013,2
Hepatitis A,Sonoma,2014,1
Hepatitis A,Sonoma,2015,3
Hepatitis A,Sonoma,2016,4
Hepatitis A,Sonoma,2017,2
Hepatitis A,Sonoma,2018,0
Hepatitis A,Stanislaus,2011,2
Hepatitis A,Stanislaus,2012,2
Hepatitis A,Stanislaus,2013,4
Hepatitis A,Stanislaus,2014,3
Hepatitis A,Stanislaus,2015,3
Hepatitis A,Stanislaus,2016,3
Hepatitis A,Stanislaus,2017,4
Hepatitis A,Stanislaus,2018,3
Hepatitis A,Sutter,2011,1
Hepatitis A,Sutter,2012,0
Hepatitis A,Sutter,2013,0
Hepatitis A,Sutter,2014,1
Hepatitis A,Sutter,2015,1
Hepatitis A,Sutter,2016,0
Hepatitis A,Sutter,2017,0
Hepatitis A,Sutter,2018,0
Hepatitis A,Tehama,2011,0
Hepatitis A,Tehama,2012,0
Hepatitis A,Tehama,2013,0
Hepatitis A,Tehama,2014,0
Hepatitis A,Tehama,2015,1
Hepatitis A,Tehama,2016,0
Hepatitis A,Tehama,2017,1
Hepatitis A,Tehama,2018,0
Hepatitis A,Trinity,2011,0
Hepatitis A,Trinity,2012,0
Hepatitis A,Trinity,2013,0
Hepatitis A,Trinity,2014,0
Hepatitis A,Trinity,2015,0
Hepatitis A,Trinity,2016,0
Hepatitis A,Trinity,2017,3
Hepatitis A,Trinity,2018,0
Hepatitis A,Tulare,2011,4
Hepatitis A,Tulare,2012,0
Hepatitis A,Tulare,2013,4
Hepatitis A,Tulare,2014,1
Hepatitis A,Tulare,2015,5
Hepatitis A,Tulare,2016,1
Hepatitis A,Tulare,2017,1
Hepatitis A,Tulare,2018,2
Hepatitis A,Tuolumne,2011,0
Hepatitis A,Tuolumne,2012,1
Hepatitis A,Tuolumne,2013,0
Hepatitis A,Tuolumne,2014,0
Hepatitis A,Tuolumne,2015,0
Hepatitis A,Tuolumne,2016,0
Hepatitis A,Tuolumne,2017,0
Hepatitis A,Tuolumne,2018,0
Hepatitis A,Ventura,2011,3
Hepatitis A,Ventura,2012,13
Hepatitis A,Ventura,2013,7
Hepatitis A,Ventura,2014,2
Hepatitis A,Ventura,2015,3
Hepatitis A,Ventura,2016,9
Hepatitis A,Ventura,2017,8
Hepatitis A,Ventura,2018,5
Hepatitis A,Yolo,2011,1
Hepatitis A,Yolo,2012,0
Hepatitis A,Yolo,2013,1
Hepatitis A,Yolo,2014,0
Hepatitis A,Yolo,2015,4
Hepatitis A,Yolo,2016,1
Hepatitis A,Yolo,2017,3
Hepatitis A,Yolo,2018,1
Hepatitis A,Yuba,2011,0
Hepatitis A,Yuba,2012,0
Hepatitis A,Yuba,2013,0
Hepatitis A,Yuba,2014,0
Hepatitis A,Yuba,2015,2
Hepatitis A,Yuba,2016,0
Hepatitis A,Yuba,2017,2
Hepatitis A,Yuba,2018,1
"Hepatitis B, Acute",Alameda,2011,5
"Hepatitis B, Acute",Alameda,2012,6
"Hepatitis B, Acute",Alameda,2013,6
"Hepatitis B, Acute",Alameda,2014,5
"Hepatitis B, Acute",Alameda,2015,2
"Hepatitis B, Acute",Alameda,2016,11
"Hepatitis B, Acute",Alameda,2017,7
"Hepatitis B, Acute",Alameda,2018,4
"Hepatitis B, Acute",Alpine,2011,0
"Hepatitis B, Acute",Alpine,2012,0
"Hepatitis B, Acute",Alpine,2013,0
"Hepatitis B, Acute",Alpine,2014,0
"Hepatitis B, Acute",Alpine,2015,0
"Hepatitis B, Acute",Alpine,2016,0
"Hepatitis B, Acute",Alpine,2017,0
"Hepatitis B, Acute",Alpine,2018,0
"Hepatitis B, Acute",Amador,2011,0
"Hepatitis B, Acute",Amador,2012,0
"Hepatitis B, Acute",Amador,2013,0
"Hepatitis B, Acute",Amador,2014,0
"Hepatitis B, Acute",Amador,2015,0
"Hepatitis B, Acute",Amador,2016,0
"Hepatitis B, Acute",Amador,2017,0
"Hepatitis B, Acute",Amador,2018,1
"Hepatitis B, Acute",Butte,2011,3
"Hepatitis B, Acute",Butte,2012,2
"Hepatitis B, Acute",Butte,2013,2
"Hepatitis B, Acute",Butte,2014,1
"Hepatitis B, Acute",Butte,2015,3
"Hepatitis B, Acute",Butte,2016,1
"Hepatitis B, Acute",Butte,2017,1
"Hepatitis B, Acute",Butte,2018,5
"Hepatitis B, Acute",Calaveras,2011,0
"Hepatitis B, Acute",Calaveras,2012,0
"Hepatitis B, Acute",Calaveras,2013,0
"Hepatitis B, Acute",Calaveras,2014,0
"Hepatitis B, Acute",Calaveras,2015,0
"Hepatitis B, Acute",Calaveras,2016,0
"Hepatitis B, Acute",Calaveras,2017,0
